study_id,score,combo,event_type,event_actuator,event_receiver,elapse_time,distance_between_players,distance_trend,movement_trend
0,993,8,EnemyKill,P1,P1Enemy,153,33.24,None,None
0,993,8,EnemyHit,P1,P1Enemy,153,33.24,None,None
0,993,8,EnemyHit,P1,P1Enemy,153,33.21,None,None
0,993,8,EnemyHit,P1,P1Enemy,153,33.21,None,None
0,993,8,EnemyHit,P1,P1Enemy,153,33.09,None,None
0,993,8,EnemyHit,P1,P1Enemy,153,33.06,None,None
0,993,8,EnemyHit,P1,P1Enemy,153,33.03,None,None
0,993,8,EnemyHit,P1,P1Enemy,153,33.03,None,None
0,993,8,EnemyHit,P1,P1Enemy,153,33.01,None,None
0,993,8,EnemyHit,P1,P1Enemy,153,33.01,None,None
0,993,9,EnemyKill,P2,P2Enemy,153,32.96,None,None
0,1020,10,EnemyKill,P1,P1Enemy,153,32.87,None,None
0,1030,10,EnemyHit,P2,P2Enemy,153,32.85,None,None
0,1110,11,EnemyKill,P1,P1Enemy,154,32.67,None,None
0,1143,12,EnemyKill,P1,P1Enemy,154,32.59,None,None
0,1143,12,EnemyHit,P2,P2Enemy,154,32.53,None,None
0,1143,12,EnemyHit,P2,P2Enemy,154,32.50,None,None
0,1143,12,EnemyHit,P2,P2Enemy,154,32.48,None,None
0,1155,13,EnemyKill,P2,P2Enemy,155,32.36,None,None
0,1168,14,EnemyKill,P1,P1Enemy,155,32.26,None,None
0,1210,15,EnemyKill,P2,P2Enemy,156,32.52,None,None
0,1210,16,EnemyKill,P1,P1Enemy,156,32.54,None,None
0,1258,16,BulletMiss,P1,P1Enemy,156,32.65,None,None
0,1258,16,BulletMiss,P2,P2Enemy,156,32.68,None,None
0,1306,17,EnemyKill,P2,P2Enemy,156,32.85,None,None
0,1306,17,EnemyHit,P2,P2Enemy,156,32.85,None,None
0,1306,17,BulletMiss,P1,P1Enemy,157,32.86,None,None
0,1306,17,EnemyHit,P2,P2Enemy,157,32.87,None,None
0,1306,18,EnemyKill,P2,P2Enemy,157,32.87,None,None
0,1306,18,EnemyHit,P1,P1Enemy,157,32.87,None,None
0,1360,18,EnemyHit,P1,P1Enemy,157,32.89,None,None
0,1414,18,EnemyHit,P1,P1Enemy,157,32.90,None,None
0,1414,18,EnemyHit,P1,P1Enemy,157,32.90,None,None
0,1414,18,SecondaryAttack,P1,P1Enemy,157,32.90,None,None
0,1414,18,EnemyHit,P1,P1Enemy,157,32.90,None,None
0,1414,18,EnemyHit,P1,P1Enemy,158,32.91,None,None
0,1414,18,EnemyHit,P1,P1Enemy,158,32.92,None,None
0,1414,19,EnemyKill,P2,P2Enemy,158,32.93,None,None
0,1490,19,BulletMiss,P2,P2Enemy,158,32.94,None,None
0,1490,20,EnemyKill,P2,P2Enemy,158,32.95,None,None
0,1610,20,EnemyHit,P2,P2Enemy,159,33.05,None,None
0,1610,20,EnemyHit,P1,P1Enemy,159,33.03,None,None
0,1610,20,BulletMiss,P1,P1Enemy,159,33.07,None,None
0,1610,20,EnemyHit,P2,P2Enemy,159,33.08,None,None
0,1610,20,EnemyHit,P2,P2Enemy,160,33.10,None,None
0,1610,20,EnemyHit,P2,P2Enemy,160,33.10,None,None
0,1610,20,EnemyHit,P2,P2Enemy,160,33.10,None,None
0,1670,21,EnemyKill,P2,P2Enemy,160,33.10,None,None
0,1691,21,EnemyHit,P1,P1Enemy,161,33.07,None,None
0,1691,21,BulletMiss,P1,P1Enemy,161,33.08,None,None
0,1691,21,EnemyHit,P2,P2Enemy,161,33.08,None,None
0,1691,21,EnemyHit,P2,P2Enemy,161,33.07,None,None
0,1691,21,EnemyHit,P2,P2Enemy,161,33.07,None,None
0,1691,22,EnemyKill,P2,P2Enemy,162,33.06,None,None
0,1691,22,EnemyHit,P2,P2Enemy,162,33.05,None,None
0,1757,23,EnemyKill,P1,P1Enemy,162,33.02,None,None
0,1757,23,EnemyHit,P1,P1Enemy,162,33.02,None,None
0,1757,24,EnemyKill,P2,P2Enemy,163,33.03,None,None
0,1757,24,EnemyHit,P1,P1Enemy,163,32.99,None,None
0,1757,24,EnemyHit,P1,P1Enemy,163,32.99,None,None
0,1757,24,EnemyHit,P1,P1Enemy,163,32.98,None,None
0,1757,24,SecondaryAttack,P1,P1Enemy,163,32.97,None,None
0,1757,24,EnemyHit,P1,P1Enemy,163,32.97,None,None
0,1757,24,BulletMiss,P1,P1Enemy,163,32.98,None,None
0,1757,24,EnemyHit,P2,P2Enemy,163,32.97,None,None
0,1757,25,EnemyKill,P1,P1Enemy,163,32.94,None,None
0,1757,25,EnemyHit,P1,P1Enemy,163,32.94,None,None
0,1757,25,EnemyHit,P1,P1Enemy,163,32.93,None,None
0,1757,25,EnemyHit,P2,P2Enemy,164,32.91,None,None
0,1982,25,BulletMiss,P1,P1Enemy,164,32.91,None,None
0,1982,25,EnemyHit,P1,P1Enemy,164,32.92,None,None
0,1982,25,EnemyHit,P1,P1Enemy,164,32.94,None,None
0,1982,25,EnemyHit,P1,P1Enemy,164,32.94,None,None
0,1982,25,EnemyHit,P1,P1Enemy,164,32.96,None,None
0,1982,25,SecondaryAttack,P2,P2Enemy,165,33.16,None,None
0,2132,25,EnemyHit,P2,P2Enemy,165,33.24,None,None
0,2132,25,EnemyHit,P2,P2Enemy,165,33.26,None,None
0,2132,25,BulletMiss,P1,P1Enemy,165,33.28,None,None
0,2132,26,EnemyKill,P1,P1Enemy,165,33.28,None,None
0,2132,26,EnemyHit,P2,P2Enemy,165,33.31,None,None
0,2132,26,EnemyHit,P2,P2Enemy,165,33.31,None,None
0,2132,26,EnemyHit,P2,P2Enemy,165,33.32,None,None
0,2132,26,EnemyHit,P2,P2Enemy,165,33.32,None,None
0,2132,26,EnemyHit,P2,P2Enemy,165,33.32,None,None
0,2132,26,EnemyHit,P2,P2Enemy,165,33.32,None,None
0,2132,26,EnemyHit,P2,P2Enemy,165,33.32,None,None
0,2132,26,EnemyHit,P2,P2Enemy,165,33.32,None,None
0,2132,26,EnemyHit,P1,P1Enemy,165,33.30,None,None
0,2132,26,EnemyHit,P2,P2Enemy,165,33.31,None,None
0,2132,26,EnemyHit,P1,P1Enemy,165,33.29,None,None
0,2132,26,EnemyHit,P1,P1Enemy,165,33.29,None,None
0,2132,26,EnemyHit,P1,P1Enemy,165,33.29,None,None
0,2132,26,EnemyHit,P1,P1Enemy,165,33.28,None,None
0,2132,26,EnemyHit,P1,P1Enemy,165,33.27,None,None
0,2132,26,EnemyHit,P1,P1Enemy,165,33.26,None,None
0,2132,26,EnemyHit,P1,P1Enemy,165,33.26,None,None
0,2132,26,EnemyHit,P1,P1Enemy,165,33.25,None,None
0,2132,26,EnemyHit,P1,P1Enemy,165,33.25,None,None
0,2132,26,EnemyHit,P1,P1Enemy,165,33.24,None,None
0,2288,26,EnemyHit,P1,P1Enemy,165,33.23,None,None
0,2288,26,EnemyHit,P1,P1Enemy,165,33.23,None,None
0,2288,26,EnemyHit,P1,P1Enemy,166,33.38,None,None
0,2288,26,EnemyHit,P1,P1Enemy,166,33.39,None,None
0,2288,26,EnemyHit,P1,P1Enemy,166,33.39,None,None
0,2288,26,EnemyHit,P1,P1Enemy,166,33.40,None,None
0,2288,26,EnemyHit,P1,P1Enemy,166,33.40,None,None
0,2288,26,EnemyHit,P1,P1Enemy,166,33.40,None,None
0,2288,26,EnemyHit,P1,P1Enemy,166,33.40,None,None
0,2288,26,EnemyHit,P1,P1Enemy,166,33.40,None,None
0,2288,26,EnemyHit,P1,P1Enemy,166,33.40,None,None
0,2288,26,BulletMiss,P1,P1Enemy,166,33.41,None,None
0,2288,26,EnemyHit,P1,P1Enemy,166,33.40,None,None
0,2288,26,EnemyHit,P1,P1Enemy,166,33.38,None,None
0,2288,26,EnemyHit,P1,P1Enemy,166,33.38,None,None
0,2288,26,EnemyHit,P2,P2Enemy,166,33.18,None,None
0,2288,26,EnemyHit,P2,P2Enemy,166,33.15,None,None
0,2288,26,EnemyHit,P2,P2Enemy,166,33.12,None,None
0,2288,26,EnemyHit,P2,P2Enemy,166,33.12,None,None
0,2288,26,EnemyHit,P2,P2Enemy,166,33.10,None,None
0,2288,26,EnemyHit,P2,P2Enemy,166,33.10,None,None
0,2288,26,EnemyHit,P2,P2Enemy,166,33.07,None,None
0,2288,26,EnemyHit,P2,P2Enemy,166,33.07,None,None
0,2288,26,EnemyHit,P2,P2Enemy,166,33.04,None,None
0,2288,26,EnemyHit,P2,P2Enemy,166,33.04,None,None
0,2288,26,EnemyHit,P2,P2Enemy,166,33.04,None,None
0,2288,26,EnemyHit,P2,P2Enemy,167,33.01,None,None
0,2288,26,EnemyHit,P2,P2Enemy,167,33.01,None,None
0,2288,26,EnemyHit,P2,P2Enemy,167,33.01,None,None
0,2288,26,EnemyHit,P2,P2Enemy,167,33.01,None,None
0,2288,27,EnemyKill,P1,P1Enemy,167,32.99,None,None
0,2288,27,EnemyHit,P2,P2Enemy,167,32.88,None,None
0,2288,27,EnemyHit,P2,P2Enemy,167,32.88,None,None
0,2288,27,EnemyHit,P2,P2Enemy,167,32.82,None,None
0,2288,27,EnemyHit,P2,P2Enemy,167,32.82,None,None
0,2288,27,EnemyHit,P2,P2Enemy,167,32.75,None,None
0,2288,27,EnemyHit,P2,P2Enemy,167,32.75,None,None
0,2288,28,EnemyKill,P2,P2Enemy,167,32.68,None,None
0,2288,28,EnemyHit,P2,P2Enemy,167,32.65,None,None
0,2288,28,EnemyHit,P2,P2Enemy,167,32.54,None,None
0,2288,28,EnemyHit,P2,P2Enemy,167,32.54,None,None
0,2288,28,EnemyHit,P2,P2Enemy,167,32.33,None,None
0,2372,28,EnemyHit,P2,P2Enemy,167,32.14,None,None
0,2372,28,EnemyHit,P2,P2Enemy,167,32.14,None,None
0,2092,0,GettingHit,P1Enemy,P1,167,31.84,None,None
0,2092,0,EnemyHit,P2,P2Enemy,167,31.79,None,None
0,2092,0,EnemyHit,P2,P2Enemy,167,31.73,None,None
0,2092,0,EnemyHit,P2,P2Enemy,167,31.73,None,None
0,2092,0,EnemyHit,P1,P1Enemy,168,31.52,None,None
0,2092,0,EnemyKill,P1,P1Enemy,168,31.48,None,None
0,2092,0,EnemyHit,P2,P2Enemy,168,31.46,None,None
0,2092,0,BulletMiss,P2,P2Enemy,168,31.19,None,None
0,2092,0,EnemyHit,P1,P1Enemy,168,30.65,None,None
0,2092,0,EnemyHit,P2,P2Enemy,168,30.43,None,None
0,2092,0,EnemyHit,P2,P2Enemy,168,30.03,None,None
0,2092,0,EnemyHit,P2,P2Enemy,169,29.27,None,None
0,2092,0,EnemyHit,P2,P2Enemy,169,29.24,None,None
0,2092,0,BulletMiss,P2,P2Enemy,169,29.16,None,None
0,2092,0,SecondaryAttack,P1,P1Enemy,170,28.79,None,None
0,2092,0,EnemyHit,P1,P1Enemy,170,28.71,None,None
0,2092,0,SecondaryAttack,P2,P2Enemy,170,28.67,None,None
0,2092,0,EnemyHit,P1,P1Enemy,170,28.62,None,None
0,2092,0,EnemyHit,P2,P2Enemy,170,28.49,None,None
0,2092,0,EnemyHit,P1,P1Enemy,170,28.47,None,None
0,2092,0,EnemyHit,P1,P1Enemy,170,28.47,None,None
0,2092,0,BulletMiss,P2,P2Enemy,170,28.45,None,None
0,2092,0,EnemyKill,P1,P1Enemy,170,28.43,None,None
0,2092,0,EnemyHit,P1,P1Enemy,170,28.43,None,None
0,2092,0,EnemyKill,P2,P2Enemy,170,28.45,None,None
0,2092,0,EnemyHit,P1,P1Enemy,170,28.43,None,None
0,2092,0,EnemyHit,P1,P1Enemy,170,28.43,None,None
0,2092,0,EnemyKill,P2,P2Enemy,170,28.45,None,None
0,2092,0,EnemyHit,P1,P1Enemy,170,28.39,None,None
0,2092,0,EnemyHit,P1,P1Enemy,170,28.39,None,None
0,2092,0,EnemyHit,P1,P1Enemy,170,28.39,None,None
0,2092,0,EnemyHit,P1,P1Enemy,170,28.39,None,None
0,2092,0,EnemyKill,P1,P1Enemy,170,28.35,None,None
0,2092,0,EnemyKill,P1,P1Enemy,170,28.35,None,None
0,2092,0,EnemyHit,P1,P1Enemy,170,28.35,None,None
0,2092,0,EnemyKill,P1,P1Enemy,170,28.35,None,None
0,2092,0,EnemyHit,P1,P1Enemy,170,28.31,None,None
0,2092,0,EnemyHit,P1,P1Enemy,170,28.31,None,None
0,2092,0,EnemyHit,P1,P1Enemy,170,28.31,None,None
0,2092,0,EnemyHit,P2,P2Enemy,170,28.29,None,None
0,2092,0,EnemyHit,P1,P1Enemy,170,28.23,None,None
0,2092,0,EnemyHit,P1,P1Enemy,170,28.23,None,None
0,2092,0,EnemyHit,P1,P1Enemy,170,28.19,None,None
0,2092,0,EnemyHit,P1,P1Enemy,170,28.19,None,None
0,2092,0,EnemyKill,P2,P2Enemy,170,28.17,None,None
0,2092,0,EnemyKill,P2,P2Enemy,170,28.17,None,None
0,2092,0,EnemyHit,P1,P1Enemy,170,28.10,None,None
0,2092,0,EnemyHit,P1,P1Enemy,170,28.06,None,None
0,2092,0,EnemyHit,P1,P1Enemy,170,27.81,None,None
0,2092,0,EnemyHit,P2,P2Enemy,170,27.38,None,None
0,2092,0,EnemyHit,P2,P2Enemy,171,27.05,None,None
0,2092,1,EnemyKill,P2,P2Enemy,171,26.48,None,None
0,2116,1,EnemyHit,P1,P1Enemy,173,24.76,None,None
0,2119,0,Buff,P2,P2Enemy,173,24.61,None,None
0,2119,0,EnemyHit,P2,P2Enemy,173,24.61,None,None
0,2122,0,EnemyHit,P1,P1Enemy,174,24.58,None,None
0,2122,0,EnemyHit,P1,P1Enemy,174,24.57,None,None
0,2122,0,EnemyHit,P2,P2Enemy,175,24.15,None,None
0,2122,0,EnemyHit,P2,P2Enemy,175,24.09,None,None
0,2122,0,EnemyHit,P2,P2Enemy,175,24.09,None,None
0,2122,0,EnemyHit,P2,P2Enemy,175,24.08,None,None
0,2122,0,EnemyHit,P2,P2Enemy,175,24.08,None,None
0,2122,0,EnemyHit,P2,P2Enemy,175,24.08,None,None
0,2122,0,EnemyHit,P2,P2Enemy,175,24.08,None,None
0,2122,0,EnemyHit,P2,P2Enemy,175,24.07,None,None
0,2122,0,EnemyHit,P2,P2Enemy,175,24.07,None,None
0,2122,0,EnemyHit,P2,P2Enemy,175,24.07,None,None
0,2122,0,EnemyHit,P2,P2Enemy,175,24.07,None,None
0,2122,0,SecondaryAttack,P1,P1Enemy,175,24.08,None,None
0,2122,0,EnemyHit,P2,P2Enemy,175,24.09,None,None
0,2122,0,EnemyHit,P2,P2Enemy,175,24.09,None,None
0,2122,0,EnemyHit,P1,P1Enemy,175,24.17,None,None
0,2122,0,EnemyHit,P1,P1Enemy,175,24.26,None,None
0,2122,0,EnemyHit,P1,P1Enemy,175,24.28,None,None
0,2122,0,EnemyHit,P1,P1Enemy,175,24.28,None,None
0,2122,0,EnemyHit,P1,P1Enemy,175,24.28,None,None
0,2122,0,EnemyHit,P2,P2Enemy,175,24.27,None,None
0,2122,0,EnemyHit,P1,P1Enemy,175,24.28,None,None
0,2122,0,EnemyHit,P1,P1Enemy,175,24.28,None,None
0,2122,0,EnemyHit,P1,P1Enemy,175,24.28,None,None
0,2122,0,EnemyHit,P1,P1Enemy,175,24.28,None,None
0,2122,0,EnemyHit,P1,P1Enemy,175,24.31,None,None
0,2122,0,EnemyHit,P1,P1Enemy,175,24.31,None,None
0,2122,0,EnemyHit,P1,P1Enemy,175,24.31,None,None
0,2122,0,EnemyHit,P1,P1Enemy,175,24.31,None,None
0,2122,0,EnemyHit,P1,P1Enemy,175,24.31,None,None
0,2122,1,EnemyKill,P1,P1Enemy,175,24.33,None,None
0,2122,1,EnemyHit,P1,P1Enemy,175,24.33,None,None
0,2122,1,EnemyHit,P1,P1Enemy,175,24.33,None,None
0,2122,1,EnemyHit,P1,P1Enemy,175,24.33,None,None
0,2122,1,EnemyHit,P1,P1Enemy,175,24.33,None,None
0,2122,1,EnemyHit,P1,P1Enemy,175,24.33,None,None
0,2122,1,EnemyHit,P1,P1Enemy,175,24.33,None,None
0,2122,1,EnemyHit,P1,P1Enemy,175,24.33,None,None
0,2122,1,EnemyHit,P1,P1Enemy,175,24.35,None,None
0,2122,1,EnemyHit,P1,P1Enemy,175,24.35,None,None
0,2122,1,EnemyHit,P1,P1Enemy,175,24.35,None,None
0,2122,1,EnemyHit,P1,P1Enemy,175,24.35,None,None
0,2122,1,EnemyHit,P1,P1Enemy,175,24.35,None,None
0,2122,1,EnemyHit,P1,P1Enemy,175,24.35,None,None
0,2122,1,EnemyHit,P1,P1Enemy,175,24.35,None,None
0,2122,1,EnemyHit,P1,P1Enemy,175,24.35,None,None
0,2122,2,EnemyKill,P1,P1Enemy,175,24.38,None,None
0,2122,2,EnemyHit,P1,P1Enemy,175,24.38,None,None
0,2122,2,EnemyHit,P1,P1Enemy,175,24.38,None,None
0,2122,2,EnemyHit,P1,P1Enemy,175,24.38,None,None
0,2122,3,EnemyKill,P1,P1Enemy,175,24.38,None,None
0,2122,3,EnemyHit,P1,P1Enemy,175,24.38,None,None
0,2122,3,EnemyHit,P1,P1Enemy,175,24.38,None,None
0,2122,3,EnemyHit,P1,P1Enemy,175,24.40,None,None
0,2122,3,EnemyHit,P1,P1Enemy,175,24.40,None,None
0,2122,3,EnemyHit,P1,P1Enemy,175,24.43,None,None
0,2122,3,EnemyHit,P1,P1Enemy,175,24.43,None,None
0,2122,3,EnemyHit,P1,P1Enemy,175,24.43,None,None
0,2122,3,EnemyHit,P1,P1Enemy,175,24.43,None,None
0,2122,3,EnemyHit,P1,P1Enemy,175,24.43,None,None
0,2122,3,EnemyHit,P1,P1Enemy,175,24.43,None,None
0,2122,3,EnemyHit,P1,P1Enemy,175,24.43,None,None
0,2122,3,EnemyHit,P1,P1Enemy,175,24.43,None,None
0,2122,3,EnemyHit,P1,P1Enemy,175,24.45,None,None
0,2122,3,EnemyHit,P1,P1Enemy,175,24.45,None,None
0,2122,3,EnemyHit,P1,P1Enemy,175,24.45,None,None
0,2122,3,EnemyHit,P1,P1Enemy,175,24.45,None,None
0,2122,3,EnemyHit,P1,P1Enemy,175,24.48,None,None
0,2122,3,EnemyHit,P1,P1Enemy,175,24.48,None,None
0,2122,3,EnemyHit,P1,P1Enemy,175,24.48,None,None
0,2122,3,EnemyHit,P1,P1Enemy,175,24.48,None,None
0,2122,3,EnemyHit,P1,P1Enemy,175,24.48,None,None
0,2122,3,EnemyHit,P1,P1Enemy,175,24.53,None,None
0,2122,3,EnemyHit,P1,P1Enemy,175,24.55,None,None
0,2122,3,EnemyHit,P1,P1Enemy,175,24.55,None,None
0,2122,3,EnemyHit,P1,P1Enemy,175,24.58,None,None
0,2122,3,EnemyHit,P1,P1Enemy,175,24.60,None,None
0,2122,3,EnemyHit,P1,P1Enemy,175,24.60,None,None
0,2122,3,EnemyHit,P1,P1Enemy,176,24.64,None,None
0,2122,3,EnemyHit,P1,P1Enemy,176,24.64,None,None
0,2122,3,EnemyHit,P1,P1Enemy,176,24.64,None,None
0,2122,3,EnemyHit,P1,P1Enemy,176,24.63,None,None
0,2122,3,EnemyHit,P2,P2Enemy,176,24.62,None,None
0,2122,3,EnemyHit,P1,P1Enemy,176,24.59,None,None
0,2122,3,EnemyHit,P1,P1Enemy,176,24.58,None,None
0,2122,3,EnemyHit,P2,P2Enemy,176,24.56,None,None
0,2122,3,SecondaryAttack,P2,P2Enemy,176,24.55,None,None
0,2122,3,EnemyHit,P2,P2Enemy,176,24.54,None,None
0,2122,3,EnemyHit,P2,P2Enemy,176,24.54,None,None
0,2122,3,EnemyHit,P2,P2Enemy,176,24.53,None,None
0,2122,3,EnemyHit,P2,P2Enemy,176,24.52,None,None
0,2122,3,EnemyHit,P2,P2Enemy,176,24.52,None,None
0,2122,3,EnemyHit,P2,P2Enemy,176,24.52,None,None
0,2122,3,EnemyHit,P2,P2Enemy,176,24.52,None,None
0,2122,3,EnemyHit,P2,P2Enemy,176,24.51,None,None
0,2122,3,EnemyHit,P2,P2Enemy,176,24.51,None,None
0,2122,3,EnemyHit,P2,P2Enemy,176,24.51,None,None
0,2122,3,EnemyHit,P2,P2Enemy,176,24.50,None,None
0,2122,3,EnemyHit,P2,P2Enemy,176,24.50,None,None
0,2122,3,EnemyHit,P2,P2Enemy,176,24.50,None,None
0,2122,3,EnemyHit,P2,P2Enemy,176,24.49,None,None
0,2122,3,EnemyHit,P2,P2Enemy,176,24.49,None,None
0,2122,4,EnemyKill,P2,P2Enemy,176,24.49,None,None
0,2122,4,EnemyHit,P2,P2Enemy,176,24.49,None,None
0,2122,4,EnemyHit,P2,P2Enemy,176,24.49,None,None
0,2122,4,BulletMiss,P2,P2Enemy,176,24.48,None,None
0,2122,4,EnemyHit,P2,P2Enemy,176,24.48,None,None
0,2122,4,EnemyHit,P2,P2Enemy,176,24.48,None,None
0,2122,4,EnemyHit,P2,P2Enemy,176,24.48,None,None
0,2122,4,EnemyHit,P2,P2Enemy,176,24.48,None,None
0,2122,4,EnemyHit,P2,P2Enemy,176,24.47,None,None
0,2122,4,EnemyHit,P2,P2Enemy,176,24.47,None,None
0,2122,5,EnemyKill,P2,P2Enemy,176,24.47,None,None
0,2122,5,EnemyHit,P2,P2Enemy,176,24.47,None,None
0,2122,5,EnemyHit,P2,P2Enemy,176,24.46,None,None
0,2122,5,EnemyHit,P2,P2Enemy,176,24.46,None,None
0,2122,5,EnemyHit,P2,P2Enemy,177,24.42,None,None
0,2122,5,EnemyHit,P2,P2Enemy,177,24.42,None,None
0,2122,5,EnemyHit,P2,P2Enemy,177,24.38,None,None
0,2122,5,EnemyHit,P2,P2Enemy,177,24.38,None,None
0,2122,5,EnemyHit,P1,P1Enemy,177,24.33,None,None
0,2152,6,EnemyKill,P2,P2Enemy,178,24.27,None,None
0,2152,7,EnemyKill,P1,P1Enemy,178,24.17,None,None
0,2152,7,EnemyHit,P2,P2Enemy,178,24.16,None,None
0,2201,7,EnemyHit,P2,P2Enemy,178,24.14,None,None
0,2201,7,EnemyHit,P2,P2Enemy,178,24.14,None,None
0,2208,7,BulletMiss,P2,P2Enemy,178,24.13,None,None
0,2208,7,EnemyHit,P2,P2Enemy,178,24.13,None,None
0,2208,7,EnemyHit,P2,P2Enemy,178,24.13,None,None
0,2208,7,EnemyHit,P2,P2Enemy,178,24.13,None,None
0,2250,7,EnemyHit,P2,P2Enemy,178,24.11,None,None
0,2278,7,EnemyHit,P2,P2Enemy,178,24.11,None,None
0,2292,7,EnemyHit,P2,P2Enemy,179,24.10,None,None
0,2292,7,EnemyHit,P2,P2Enemy,179,24.08,None,None
0,2292,8,EnemyKill,P1,P1Enemy,179,24.04,None,None
0,2292,8,BulletMiss,P1,P1Enemy,179,24.06,None,None
0,2292,8,EnemyHit,P2,P2Enemy,179,24.04,None,None
0,2292,8,EnemyHit,P2,P2Enemy,179,24.04,None,None
0,2292,8,EnemyHit,P2,P2Enemy,179,24.00,None,None
0,2292,8,EnemyHit,P2,P2Enemy,179,24.00,None,None
0,2292,8,BulletMiss,P2,P2Enemy,179,24.00,None,None
0,2292,8,EnemyHit,P2,P2Enemy,179,23.97,None,None
0,2292,8,EnemyHit,P2,P2Enemy,179,23.96,None,None
0,2292,8,EnemyHit,P2,P2Enemy,179,23.96,None,None
0,2292,8,EnemyHit,P2,P2Enemy,179,23.96,None,None
0,2292,8,EnemyHit,P2,P2Enemy,179,23.96,None,None
0,2292,9,EnemyKill,P1,P1Enemy,179,23.93,None,None
0,2292,9,End,None,None,180,0.00,None,None
